nsYMD,KOSPI,KOSDAQ,PORT_ASSET,P_return,Q_return,PORT_return,P_DD,Q_DD,PORT_DD,P-PORT_DD,Q-PORT_DD
20151124,2003.7,688.29,2575398567,,,,,,,,
20151125,2016.29,687.86,2594100045,,,,,,,,
20151126,2009.42,688.78,2607031729,,,,,,,,
20151127,2030.68,693.42,2625389446,,,,,,,,
20151130,2028.99,694.21,2662095848,,,,,,,,
20151201,1991.97,688.38,2701571848,,,,,,,,
20151202,2023.93,691.95,2761790213,,,,,,,,
20151203,2009.29,690.32,2766713918,,,,,,,,
20151204,1994.07,690.77,2740944078,,,,,,,,
20151207,1974.4,685.77,2783447357,,,,,,,,
20151208,1963.67,683.34,2759112199,,,,,,,,
20151209,1949.04,668.42,2756483128,,,,,,,,
20151210,1948.24,664.08,2749682741,,,,,,,,
20151211,1952.07,658.08,2747606050,,,,,,,,
20151214,1948.62,653.48,2661201987,,,,,,,,
20151215,1927.82,630.37,2688909183,,,,,,,,
20151216,1932.97,639.78,2747173332,,,,,,,,
20151217,1969.4,647.27,2777248058,,,,,,,,
20151218,1977.96,658.11,2821056804,,,,,,,,
20151221,1975.32,667.45,2810334696,,,,,,,,
20151222,1981.19,668.65,2799509615,,,,,,,,
20151223,1992.56,663.42,2804147111,,,,,,,,
20151224,1999.22,659.6,2832044690,,,,,,,,
20151228,1990.65,656.53,2815925466,,,,,,,,
20151229,1964.06,652.05,2893710085,,,,,,,,
20151230,1966.31,673.22,2909365170,,,,,,,,
20160104,1961.31,682.35,2856626671,,,,,,,,
20160105,1918.76,677.79,2856693322,,,,,,,,
20160106,1930.53,684.07,2858344202,,,,,,,,
20160107,1925.43,687.27,2816251463,,,,,,,,
20160108,1904.33,679.66,2809132115,,,,,,,,
20160111,1917.62,682.56,2791036168,,,,,,,,
20160112,1894.84,674.96,2765580378,,,,,,,,
20160113,1890.86,671.3,2812840046,,,,,,,,
20160114,1916.28,686.03,2794851369,,,,,,,,
20160115,1900.01,683.19,2788986944,,,,,,,,
20160118,1878.87,678.43,2799980967,,,,,,,,
20160119,1878.45,683.63,2789792073,,,,,,,,
20160120,1889.64,681.25,2701481727,,,,,,,,
20160121,1845.45,669.68,2742287948,,,,,,,,
20160122,1840.53,665.84,2777889108,,,,,,,,
20160125,1879.43,670.95,2835521558,,,,,,,,
20160126,1893.43,681.43,2826392101,,,,,,,,
20160127,1871.69,678.85,2816049680,,,,,,,,
20160128,1897.87,675.25,2844889262,,,,,,,,
20160129,1906.94,681.29,2862790366,,,,,,,,
20160201,1912.06,682.8,2864786441,,,,,,,,
20160202,1924.82,685.55,2853581981,,,,,,,,
20160203,1906.6,684.86,2850318255,,,,,,,,
20160204,1890.67,680.94,2884951981,,,,,,,,
20160205,1916.26,683.62,2919067356,,,,,,,,
20160211,1917.79,681.31,2776886935,,,,,,,,
20160212,1861.54,647.69,2673461069,,,,,,,,
20160215,1835.28,608.45,2742340560,,,,,,,,
20160216,1862.2,621.37,2802807478,,,,,,,,
20160217,1888.3,634.95,2786304599,,,,,,,,
20160218,1883.94,623.49,2837116279,,,,,,,,
20160219,1908.84,638.43,2847953159,,,,,,,,
20160222,1916.24,644.56,2878078468,,,,,,,,
20160223,1916.36,650.14,2841656434,,,,,,,,
20160224,1914.22,642.31,2851788983,,,,,,,,
20160225,1912.53,643.98,2850225619,,,,,,,,
20160226,1918.57,646.27,2877644296,,,,,,,,
20160229,1920.16,649.3,2922785396,,,,,,,,
20160302,1916.66,651.62,2948544247,,,,,,,,
20160303,1947.42,662.25,2949413605,,,,,,,,
20160304,1958.17,669.01,2973934905,,,,,,,,
20160307,1955.63,673.84,2994692362,,,,,,,,
20160308,1957.87,672.21,2989447641,,,,,,,,
20160309,1946.12,674.32,3002107918,,,,,,,,
20160310,1952.95,679.64,2992931279,,,,,,,,
20160311,1969.33,687.6,3004911268,,,,,,,,
20160314,1971.41,689.17,3025592625,,,,,,,,
20160315,1972.27,691.05,3015455950,,,,,,,,
20160316,1969.97,693.34,3014290489,,,,,,,,
20160317,1974.9,693.44,3024782277,,,,,,,,
20160318,1987.99,691.49,3068783050,,,,,,,,
20160321,1992.12,695.02,3076015096,,,,,,,,
20160322,1989.76,692.42,3079533871,,,,,,,,
20160323,1996.81,691.51,3086424818,,,,,,,,
20160324,1995.12,689.39,3090581815,,,,,,,,
20160325,1985.97,686.26,3114149153,,,,,,,,
20160328,1983.81,683.2,3125141179,,,,,,,,
20160329,1982.54,676.51,3149881857,,,,,,,,
20160330,1994.91,686.5,3206626505,,,,,,,,
20160331,2002.14,691.13,3230451903,,,,,,,,
20160401,1995.85,688.38,3254727802,,,,,,,,
20160404,1973.57,690.69,3271488706,,,,,,,,
20160405,1978.97,696.98,3307913226,,,,,,,,
20160406,1962.74,695.7,3282900095,,,,,,,,
20160407,1971.32,694.03,3277546224,,,,,,,,
20160408,1973.89,697.13,3285313242,,,,,,,,
20160411,1972.05,697.1,3291099636,,,,,,,,
20160412,1970.37,693.01,3323917759,,,,,,,,
20160414,1981.32,693.45,3306749529,,,,,,,,
20160415,2015.93,693.42,3324950411,,,,,,,,
20160418,2014.71,695.62,3343345267,,,,,,,,
20160419,2009.1,695.34,3395532570,,,,,,,,
20160420,2011.36,701.68,3410813520,,,,,,,,
20160421,2005.83,699.86,3418481626,,,,,,,,
20160422,2022.1,701.62,3472727662,,,,,,,,
20160425,2015.49,703.05,3475368316,,,,,,,,
20160426,2014.55,703.7,3457841943,,,,,,,,
20160427,2019.63,702.06,3424588389,,,,,,,,
20160428,2015.4,699.52,3465228561,,,,,,,,
20160429,2000.93,699.7,3448577908,,,,,,,,
20160502,1994.15,699.77,3421024388,,,,,,,,
20160503,1978.15,690.27,3429890943,,,,,,,,
20160504,1986.41,698.66,3407011568,,,,,,,,
20160509,1976.71,694.17,3379360193,,,,,,,,
20160510,1967.81,691.82,3421856591,,,,,,,,
20160511,1982.5,700.23,3428306533,,,,,,,,
20160512,1980.1,703.94,3473713256,,,,,,,,
20160513,1977.49,705.04,3503476900,,,,,,,,
20160516,1966.99,704.37,3478558862,,,,,,,,
20160517,1967.91,701.46,3456894058,,,,,,,,
20160518,1968.06,695.95,3420978113,,,,,,,,
20160519,1956.73,683.87,3426246214,,,,,,,,
20160520,1946.78,679.39,3422118327,,,,,,,,
20160523,1947.67,684.92,3431762461,,,,,,,,
20160524,1955.25,691,3427065344,,,,,,,,
20160525,1937.68,687.71,3422574242,,,,,,,,
20160526,1960.51,689.33,3426288221,,,,,,,,
20160527,1957.06,687.94,3452176829,,,,,,,,
20160530,1969.17,691.54,3436054178,,,,,,,,
20160531,1967.13,692.06,3446988014,,,,,,,,
20160601,1983.4,698.45,3487934894,,,,,,,,
20160602,1982.72,700.03,3525900491,,,,,,,,
20160603,1985.11,701.15,3526916324,,,,,,,,
20160607,1985.84,701.43,3553668327,,,,,,,,
20160608,2011.63,704.77,3556700610,,,,,,,,
20160609,2027.08,703.99,3561266847,,,,,,,,
20160610,2024.17,705.08,3623643904,,,,,,,,
20160613,2017.63,706.81,3590525367,,,,,,,,
20160614,1979.06,695.61,3578157184,,,,,,,,
20160615,1972.03,692.94,3595260162,,,,,,,,
20160616,1968.83,694.66,3522989881,,,,,,,,
20160617,1951.99,680.25,3551776486,,,,,,,,
20160620,1953.4,678.86,3668018613,,,,,,,,
20160621,1981.12,688.95,3702194834,,,,,,,,
20160622,1982.7,688.55,3696374639,,,,,,,,
20160623,1992.58,688.18,3666456826,,,,,,,,
20160624,1986.71,679.52,3500268246,,,,,,,,
20160627,1925.24,647.16,3490732462,,,,,,,,
20160628,1926.85,648.12,3632276651,,,,,,,,
20160629,1936.22,659.3,3713304515,,,,,,,,
20160630,1956.36,669.88,3732239686,,,,,,,,
20160701,1970.35,675.09,3810241422,,,,,,,,
20160704,1987.32,684.26,3826477652,,,,,,,,
20160705,1995.3,688.15,3846626125,,,,,,,,
20160706,1989.85,692.73,3805315102,,,,,,,,
20160707,1953.12,685.51,3849910753,,,,,,,,
20160708,1974.08,695.95,3858100668,,,,,,,,
20160711,1963.1,692.6,3905731126,,,,,,,,
20160712,1988.54,697.25,3886600658,,,,,,,,
20160713,1991.23,699.4,3903005906,,,,,,,,
20160714,2005.55,702.65,3928750909,,,,,,,,
20160715,2008.77,703.34,3906708694,,,,,,,,
20160718,2017.26,700.28,3922118068,,,,,,,,
20160719,2021.11,700.9,3928581746,,,,,,,,
20160720,2016.89,702.44,3889236235,,,,,,,,
20160721,2015.46,705.03,3921566260,,,,,,,,
20160722,2012.22,708.12,3927094015,,,,,,,,
20160725,2010.34,707.54,3930680922,,,,,,,,
20160726,2012.32,704.96,3927410096,,,,,,,,
20160727,2027.34,705.4,3946070050,,,,,,,,
20160728,2025.05,701.09,3948643199,,,,,,,,
20160729,2021.1,703.78,3952630875,,,,,,,,
20160801,2016.19,706.24,3960572775,,,,,,,,
20160802,2029.61,703.72,3980972677,,,,,,,,
20160803,2019.03,700.9,4008339798,,,,,,,,
20160804,1994.79,698.32,4018976910,,,,,,,,
20160805,2000.03,701.67,3999500095,,,,,,,,
20160808,2017.94,696.09,3963423834,,,,,,,,
20160809,2031.12,696.43,3971618099,,,,,,,,
20160810,2043.78,700.73,3994875453,,,,,,,,
20160811,2044.64,707.46,4003553251,,,,,,,,
20160812,2048.8,703.33,4075074233,,,,,,,,
20160816,2050.47,705.18,4059488475,,,,,,,,
20160817,2047.76,698.87,4048715607,,,,,,,,
20160818,2043.75,693.67,4068779476,,,,,,,,
20160819,2055.47,696.93,4059985781,,,,,,,,
20160822,2056.24,696.2,3995697454,,,,,,,,
20160823,2042.16,688.15,3985538729,,,,,,,,
20160824,2049.93,687.38,3999467685,,,,,,,,
20160825,2043.76,687.78,3999848617,,,,,,,,
20160826,2042.92,683.96,3985937301,,,,,,,,
20160829,2037.5,680.43,3890065533,,,,,,,,
20160830,2032.35,663.58,3942094305,,,,,,,,
20160831,2039.74,667.61,3891874261,,,,,,,,
20160901,2034.65,663.69,3925967568,,,,,,,,
20160902,2032.72,671.29,3976614245,,,,,,,,
20160905,2038.31,676.91,4012980768,,,,,,,,
20160906,2060.08,679.49,4001886322,,,,,,,,
20160907,2066.53,679.26,3971489997,,,,,,,,
20160908,2061.88,672.49,3933329271,,,,,,,,
20160909,2063.73,667.4,3933583132,,,,,,,,
20160912,2037.87,664.99,3904627112,,,,,,,,
20160913,1991.48,652.91,3937724097,,,,,,,,
20160919,1999.36,660.15,3988954196,,,,,,,,
20160920,2015.78,666.64,4101109764,,,,,,,,
20160921,2025.71,674.51,4136550202,,,,,,,,
20160922,2035.99,678.28,4141233458,,,,,,,,
20160923,2049.7,685.24,4180871204,,,,,,,,
20160926,2054.07,688.59,4209355161,,,,,,,,
20160927,2047.11,686.76,4209763549,,,,,,,,
20160928,2062.82,687.99,4210134521,,,,,,,,
20160929,2053.06,686.76,4239238810,,,,,,,,
20160930,2068.72,689.83,4205457514,,,,,,,,
20161004,2043.63,681.21,4195745783,,,,,,,,
20161005,2054.86,685.88,4185695035,,,,,,,,
20161006,2053,685.44,4199139735,,,,,,,,
20161007,2065.3,684.33,4158122075,,,,,,,,
20161010,2053.8,675.9,4170595774,,,,,,,,
20161011,2056.82,674.74,4162289583,,,,,,,,
20161012,2031.93,670.64,4150523282,,,,,,,,
20161013,2033.73,669.95,4142499418,,,,,,,,
20161014,2015.44,663.09,4161451249,,,,,,,,
20161017,2022.66,664.92,4188026403,,,,,,,,
20161018,2027.61,659.83,4191360576,,,,,,,,
20161019,2040.43,660.29,4178657632,,,,,,,,
20161020,2040.94,661.26,4164325323,,,,,,,,
20161021,2040.6,655.68,4134201887,,,,,,,,
20161024,2033,651.77,4121995963,,,,,,,,
20161025,2047.74,647.88,4086825196,,,,,,,,
20161026,2037.17,640.17,4032995438,,,,,,,,
20161027,2013.89,635.51,4083216702,,,,,,,,
20161028,2024.12,648.57,4062213091,,,,,,,,
20161031,2019.42,640.17,3974941244,,,,,,,,
20161101,2008.19,624.68,4019379356,,,,,,,,
20161102,2007.39,626.38,3873723609,,,,,,,,
20161103,1978.94,606.06,3905330290,,,,,,,,
20161104,1983.8,609.99,3943689678,,,,,,,,
20161107,1982.02,610.82,4014755733,,,,,,,,
20161108,1997.58,622.17,4045637620,,,,,,,,
20161109,2003.38,624.19,3919812100,,,,,,,,
20161110,1958.38,599.74,4016578319,,,,,,,,
20161111,2002.6,623.23,4039764045,,,,,,,,
20161114,1984.43,621.89,4069394771,,,,,,,,
20161115,1974.4,621.23,4118532057,,,,,,,,
20161116,1967.53,617.43,4165769668,,,,,,,,
20161117,1979.65,627.83,4189184602,,,,,,,,
20161118,1980.55,627.76,4178061414,,,,,,,,
20161121,1974.58,620.26,4138237308,,,,,,,,
20161122,1966.05,609.33,4167458576,,,,,,,,
20161123,1983.47,610.74,4118407545,,,,,,,,
20161124,1987.95,600.29,4099978959,,,,,,,,
20161125,1971.26,592.65,4142910382,,,,,,,,
20161128,1974.46,597.82,4123416442,,,,,,,,
20161129,1978.13,593.05,4139078888,,,,,,,,
20161130,1978.39,596.07,4193062130,,,,,,,,
20161201,1983.48,596.11,4183371662,,,,,,,,
20161202,1983.75,593.85,4160333258,,,,,,,,
20161205,1970.61,586.73,4095270391,,,,,,,,
20161206,1963.36,575.12,4130883248,,,,,,,,
20161207,1989.86,581.35,4105054535,,,,,,,,
20161208,1991.89,578.52,4163994031,,,,,,,,
20161209,2031.07,584.62,4215905353,,,,,,,,
20161212,2024.69,594.35,4237067709,,,,,,,,
20161213,2027.24,603.08,4305448087,,,,,,,,
20161214,2035.98,611.09,4315603284,,,,,,,,
20161215,2036.87,612.47,4345744900,,,,,,,,
20161216,2036.65,620.61,4354865766,,,,,,,,
20161219,2042.24,622.08,4376839617,,,,,,,,
20161220,2038.39,622.77,4410173514,,,,,,,,
20161221,2041.94,617.99,4408594862,,,,,,,,
20161222,2037.96,618.63,4404310764,,,,,,,,
20161223,2035.73,615.93,4394019179,,,,,,,,
20161226,2035.9,619.75,4369783240,,,,,,,,
20161227,2037.75,615.16,4391657926,,,,,,,,
20161228,2042.17,618.38,4424452124,,,,,,,,
20161229,2024.49,627.27,4417212564,,,,,,,,
20170102,2026.46,631.44,4234885526,,,,,,,,
20170103,2026.16,632.04,4262484812,,,,,,,,
20170104,2043.97,636.57,4278470076,,,,,,,,
20170105,2045.64,639.79,4327409958,,,,,,,,
20170106,2041.95,642.48,4336199132,,,,,,,,
20170109,2049.12,643.68,4333833496,,,,,,,,
20170110,2048.78,642.15,4338835548,,,,,,,,
20170111,2045.12,636.73,4352016216,,,,,,,,
20170112,2075.17,637.9,4370776018,,,,,,,,
20170113,2087.14,632.87,4403232157,,,,,,,,
20170116,2076.79,634.68,4355295336,,,,,,,,
20170117,2064.17,627.88,4123240117,,,,,,,,
20170118,2071.87,624,4124456191,,,,,,,,
20170119,2070.54,626.89,4133373261,,,,,,,,
20170120,2072.79,626.19,4161285314,,,,,,,,
20170123,2065.61,622.12,4141811785,,,,,,,,
20170124,2065.99,615.99,4125190155,,,,,,,,
20170125,2065.76,612.93,4058897851,,,,,,,,
20170126,2066.94,609.64,4113380957,,,,,,,,
20170131,2083.59,616.81,4119595166,,,,,,,,
20170201,2067.57,616.13,4191195958,,,,,,,,
20170202,2080.48,623.68,4161575052,,,,,,,,
20170203,2071.01,613.04,4189661708,,,,,,,,
20170206,2073.16,609.21,4202990667,,,,,,,,
20170207,2077.66,610.96,4174556759,,,,,,,,
20170208,2075.21,608.72,4154345101,,,,,,,,
20170209,2065.08,608.79,4168590918,,,,,,,,
20170210,2065.88,611.04,4166903957,,,,,,,,
20170213,2075.08,610.58,4197023998,,,,,,,,
20170214,2078.65,611.94,4234609513,,,,,,,,
20170215,2074.57,611.54,4229606376,,,,,,,,
20170216,2083.86,615.95,4223657450,,,,,,,,
20170217,2081.84,616.58,4238462115,,,,,,,,
20170220,2080.58,618.7,4245270850,,,,,,,,
20170221,2084.39,619.97,4258341590,,,,,,,,
20170222,2102.93,622.47,4297381018,,,,,,,,
20170223,2106.61,621.39,4306577192,,,,,,,,
20170224,2107.63,617.67,4304935959,,,,,,,,
20170227,2094.12,614.75,4279505540,,,,,,,,
20170228,2085.52,612.12,4291352486,,,,,,,,
20170302,2091.64,612.2,4323283474,,,,,,,,
20170303,2102.65,608.93,4246033186,,,,,,,,
20170306,2078.75,600.73,4230696321,,,,,,,,
20170307,2081.36,604.05,4282881514,,,,,,,,
20170308,2094.05,606.05,4289374766,,,,,,,,
20170309,2095.41,605.75,4287177065,,,,,,,,
20170310,2091.06,606.13,4322003485,,,,,,,,
20170313,2097.35,612.26,4383108143,,,,,,,,
20170314,2117.59,615.59,4382869284,,,,,,,,
20170315,2133.78,614.12,4381690177,,,,,,,,
20170316,2133,608.68,4413018272,,,,,,,,
20170317,2150.08,613.88,4459780766,,,,,,,,
20170320,2164.58,613.26,4436417824,,,,,,,,
20170321,2157.01,609.11,4438889265,,,,,,,,
20170322,2178.38,609.73,4385384978,,,,,,,,
20170323,2168.3,607.57,4370792591,,,,,,,,
20170324,2172.72,605.53,4416471297,,,,,,,,
20170327,2168.95,608.18,4401314843,,,,,,,,
20170328,2155.66,607.07,4403386005,,,,,,,,
20170329,2163.31,612.28,4422576553,,,,,,,,
20170330,2166.98,613.63,4429970874,,,,,,,,
20170331,2164.64,614.68,4432886782,,,,,,,,
20170403,2160.23,619.28,4457367270,,,,,,,,
20170404,2167.51,628.52,4453416792,,,,,,,,
20170405,2161.1,625.49,4485845921,,,,,,,,
20170406,2160.85,630.17,4491764198,,,,,,,,
20170407,2152.75,630.46,4504535641,,,,,,,,
20170410,2151.73,633.32,4427221553,,,,,,,,
20170411,2133.32,619.41,4485985618,,,,,,,,
20170412,2123.85,621.64,4493161700,,,,,,,,
20170413,2128.91,621.45,4514691875,,,,,,,,
20170414,2148.61,623.87,4475107761,,,,,,,,
20170417,2134.88,618.24,4506711381,,,,,,,,
20170418,2145.76,629.47,4549498227,,,,,,,,
20170419,2148.46,634.73,4585845721,,,,,,,,
20170420,2138.4,635.99,4605039781,,,,,,,,
20170421,2149.15,635.8,4612618623,,,,,,,,
20170424,2165.04,634.96,4595461616,,,,,,,,
20170425,2173.74,626.62,4632408140,,,,,,,,
20170426,2196.85,632.57,4632813722,,,,,,,,
20170427,2207.84,635.11,4610632311,,,,,,,,
20170428,2209.46,631.11,4592495773,,,,,,,,
20170502,2205.44,628.24,4588099423,,,,,,,,
20170504,2219.67,626.43,4627762025,,,,,,,,
20170508,2241.24,635.11,4641848260,,,,,,,,
20170510,2292.76,643.39,4644755793,,,,,,,,
20170511,2270.12,642.68,4696357232,,,,,,,,
20170512,2296.37,647.58,4710996865,,,,,,,,
20170515,2286.02,643.73,4696935716,,,,,,,,
20170516,2290.65,645.38,4657757635,,,,,,,,
20170517,2295.33,639.11,4642230997,,,,,,,,
20170518,2293.08,640.01,4658526841,,,,,,,,
20170519,2286.82,638.12,4707939940,,,,,,,,
20170522,2288.48,642.45,4735863112,,,,,,,,
20170523,2304.03,642.62,4783857030,,,,,,,,
20170524,2311.74,644.73,4800667674,,,,,,,,
20170525,2317.34,646.04,4833122600,,,,,,,,
20170526,2342.93,643.02,4842384988,,,,,,,,
20170529,2355.3,646.01,4788740014,,,,,,,,
20170530,2352.97,642.98,4851384409,,,,,,,,
20170531,2343.68,649.06,4886797732,,,,,,,,
20170601,2347.38,652.04,4884574002,,,,,,,,
20170602,2344.61,653.83,4963462681,,,,,,,,
20170605,2371.72,658.78,4966525226,,,,,,,,
20170607,2368.62,662.32,4971957347,,,,,,,,
20170608,2360.14,666.46,4991042067,,,,,,,,
20170609,2363.57,669.97,4996283867,,,,,,,,
20170612,2381.69,674.15,4969250077,,,,,,,,
20170613,2357.87,664.86,4964789294,,,,,,,,
20170614,2374.7,669.23,5027888898,,,,,,,,
20170615,2372.64,671.59,4997612029,,,,,,,,
20170616,2361.65,669.82,5011632101,,,,,,,,
20170619,2361.83,670.7,5027175070,,,,,,,,
20170620,2370.9,675.44,4969503678,,,,,,,,
20170621,2369.23,669.41,4928139862,,,,,,,,
20170622,2357.53,665.77,4900523862,,,,,,,,
20170623,2370.37,663.28,4966632010,,,,,,,,
20170626,2378.6,668.93,4983576721,,,,,,,,
20170627,2388.66,668.36,5044617994,,,,,,,,
20170628,2391.95,672.63,5027438831,,,,,,,,
20170629,2382.56,665.89,5024479329,,,,,,,,
20170630,2395.66,668,5019725602,,,,,,,,
20170703,2391.79,669.04,4981351471,,,,,,,,
20170704,2394.48,660.97,4931308803,,,,,,,,
20170705,2380.52,656.19,4976783833,,,,,,,,
20170706,2388.35,661.54,4981043474,,,,,,,,
20170707,2387.81,663.79,4973199114,,,,,,,,
20170710,2379.87,663.77,4922557917,,,,,,,,
20170711,2382.1,657.86,4968556465,,,,,,,,
20170712,2396,656.01,4933342966,,,,,,,,
20170713,2391.77,651.1,4910284256,,,,,,,,
20170714,2409.49,652.69,4907145547,,,,,,,,
20170717,2414.63,654.11,4933260590,,,,,,,,
20170718,2425.1,659.89,4933126024,,,,,,,,
20170719,2426.04,664.02,5001939992,,,,,,,,
20170720,2429.94,671.53,5028843607,,,,,,,,
20170721,2441.84,676.51,5056636822,,,,,,,,
20170724,2450.06,676.6,5029153536,,,,,,,,
20170725,2451.53,677.32,5008289421,,,,,,,,
20170726,2439.9,670.47,4963664116,,,,,,,,
20170727,2434.51,667.22,4977743615,,,,,,,,
20170728,2443.24,666.48,4909388903,,,,,,,,
20170731,2400.99,652.95,4860844130,,,,,,,,
20170801,2402.71,650.47,4929448592,,,,,,,,
20170802,2422.96,653.12,4998260265,,,,,,,,
20170803,2427.63,657.52,4928545194,,,,,,,,
20170804,2386.85,643.09,4938809098,,,,,,,,
20170807,2395.45,641.58,4986347380,,,,,,,,
20170808,2398.75,648.39,5009932046,,,,,,,,
20170809,2394.73,651.67,4945084691,,,,,,,,
20170810,2368.39,642.87,4919597998,,,,,,,,
20170811,2359.47,640.04,4847082672,,,,,,,,
20170814,2319.71,628.34,4769748795,,,,,,,,
20170816,2334.22,629.37,4755838502,,,,,,,,
20170817,2348.26,634.91,4837195057,,,,,,,,
20170818,2361.67,642.11,4839723083,,,,,,,,
20170821,2358.37,643.58,4844858425,,,,,,,,
20170822,2355,640.85,4889232897,,,,,,,,
20170823,2365.33,644.26,4899610610,,,,,,,,
20170824,2366.4,643.71,4926671060,,,,,,,,
20170825,2375.84,647.71,4928017933,,,,,,,,
20170828,2378.51,650.27,4935508806,,,,,,,,
20170829,2370.3,652.92,4922370683,,,,,,,,
20170830,2364.74,653.96,4892661784,,,,,,,,
20170831,2372.29,655,4915331409,,,,,,,,
20170901,2363.19,657.83,5005888111,,,,,,,,
20170904,2357.69,661.99,4919302697,,,,,,,,
20170905,2329.65,650.89,4891690503,,,,,,,,
20170906,2326.62,648.75,4868574009,,,,,,,,
20170907,2319.82,652.59,4886017764,,,,,,,,
20170908,2346.19,658.48,4841172749,,,,,,,,
20170911,2343.72,654.29,4850002630,,,,,,,,
20170912,2359.08,656.53,4876364465,,,,,,,,
20170913,2365.47,660.05,4807573555,,,,,,,,
20170914,2360.18,659.09,4847762006,,,,,,,,
20170915,2377.66,665.41,4849161641,,,,,,,,
20170918,2386.07,671.3,4874622856,,,,,,,,
20170919,2418.21,675.87,4835636382,,,,,,,,
20170920,2416.05,674.48,4754973207,,,,,,,,
20170921,2412.2,668.05,4703026479,,,,,,,,
20170922,2406.5,661.11,4594194149,,,,,,,,
20170925,2388.71,648.95,4461945593,,,,,,,,
20170926,2380.4,642.04,4459115569,,,,,,,,
20170927,2374.32,642.4,4542074710,,,,,,,,
20170928,2372.57,649.24,4584627958,,,,,,,,
20170929,2373.14,648.09,4642012625,,,,,,,,
20171010,2394.47,652.82,4596015095,,,,,,,,
20171011,2433.81,654.59,4642517301,,,,,,,,
20171012,2458.16,662.31,4654855514,,,,,,,,
20171013,2474.76,666.54,4605916314,,,,,,,,
20171016,2473.62,663.08,4563440427,,,,,,,,
20171017,2480.05,659.41,4577524682,,,,,,,,
20171018,2484.37,670.51,4545193172,,,,,,,,
20171019,2482.91,668.42,4554206684,,,,,,,,
20171020,2473.06,667.1,4572626556,,,,,,,,
20171023,2489.54,672.95,4584644236,,,,,,,,
20171024,2490.05,675.86,4608614184,,,,,,,,
20171025,2490.49,687.21,4630651432,,,,,,,,
20171026,2492.5,689.14,4613676818,,,,,,,,
20171027,2480.63,680.61,4637200243,,,,,,,,
20171030,2496.63,689.97,4669367362,,,,,,,,
20171031,2501.93,689.68,4727998786,,,,,,,,
20171101,2523.43,694.2,4732500354,,,,,,,,
20171102,2556.47,695.77,4718945738,,,,,,,,
20171103,2546.36,694.96,4728991023,,,,,,,,
20171106,2557.97,701.13,4712790200,,,,,,,,
20171107,2549.41,703.79,4709509900,,,,,,,,
20171108,2545.44,701.14,4736396215,,,,,,,,
20171109,2552.4,709.11,4751656388,,,,,,,,
20171110,2550.57,709.94,4815988387,,,,,,,,
20171113,2542.95,720.79,4828261793,,,,,,,,
20171114,2530.35,741.38,4832708654,,,,,,,,
20171115,2526.64,756.46,4817370332,,,,,,,,
20171116,2518.25,768.03,4864426381,,,,,,,,
20171117,2534.79,780.22,4836302139,,,,,,,,
20171120,2533.99,775.85,4850879185,,,,,,,,
20171121,2527.67,785.32,4834862865,,,,,,,,
20171122,2530.7,789.38,4834786603,,,,,,,,
20171123,2540.51,780.9,4876478664,,,,,,,,
20171124,2537.15,796.8,4899497265,,,,,,,,
20171127,2544.33,792.74,4942722630,,,,,,,,
20171128,2507.81,792.8,4889805137,,,,,,,,
20171129,2514.19,773.12,4875963002,,,,,,,,
20171130,2512.9,781.72,4828858057,,,,,,,,
20171201,2476.37,771.42,4894932229,,,,,,,,
20171204,2475.41,787.7,4930563642,,,,,,,,
20171205,2501.67,782.45,5008881304,,,,,,,,
20171206,2510.12,774.12,5018218424,,,,,,,,
20171207,2474.37,768.39,4958087741,,,,,,,,
20171208,2461.98,753.46,4871131739,,,,,,,,
20171211,2464,744.06,4902842126,,,,,,,,
20171212,2471.49,764.09,4929192204,,,,,,,,
20171213,2461,760.4,4958772838,,,,,,,,
20171214,2480.55,772.22,5009937961,,,,,,,,
20171215,2469.48,770.35,5069590055,,,,,,,,
20171218,2482.07,771.82,5090900573,,,,,,,,
20171219,2481.88,770.5,5006766415,,,,,,,,
20171220,2478.53,766.18,4964299020,,,,,,,,
20171221,2472.37,755.27,4894060522,,,,,,,,
20171222,2429.83,740.32,4921858502,,,,,,,,
20171226,2440.54,761.2,4926850838,,,,,,,,
20171227,2427.34,762.21,4967846787,,,,,,,,
20171228,2436.67,791.95,5043482487,,,,,,,,
20180102,2467.49,798.42,5094170088,,,,,,,,
20180103,2479.65,812.45,5137927155,,,,,,,,
20180104,2486.35,822.31,5072238638,,,,,,,,
20180105,2466.46,808.01,5108782154,,,,,,,,
20180108,2497.52,828.03,5082452122,,,,,,,,
20180109,2513.28,839.51,5047401371,,,,,,,,
20180110,2510.23,829.99,5100279184,,,,,,,,
20180111,2499.75,834.91,5106947796,,,,,,,,
20180112,2487.91,852.51,5070567228,,,,,,,,
20180115,2496.42,873.05,5052001825,,,,,,,,
20180116,2503.73,891.61,5082795494,,,,,,,,
20180117,2521.74,901.23,5091904729,,,,,,,,
20180118,2515.43,886.58,5132710646,,,,,,,,
20180119,2515.81,898.19,5194386638,,,,,,,,
20180122,2520.26,879.99,5196901482,,,,,,,,
20180123,2502.11,873.09,5259010397,,,,,,,,
20180124,2536.6,894.43,5310631137,,,,,,,,
20180125,2538,894.77,5415665942,,,,,,,,
20180126,2562.23,898.6,5528778930,,,,,,,,
20180129,2574.76,913.12,5636932865,,,,,,,,
20180130,2598.19,927.05,5582502491,,,,,,,,
